"CustomerID","recency","n_orders","n_transactions","n_unique_products","total_spent","avg_order_value","avg_item_price","avg_items_per_order","days_as_customer","first_purchase","last_purchase","purchase_frequency_rate","R_score","F_score","M_score","RFM_score"
"14664",19.0770833333333,2,96,78,619.16,309.58,1.9928125,48,13.8354166666667,2011-11-06 14:56:00,2011-11-20 10:59:00,0.144556542689354,4,3,3,"433"
"14665",60.15,5,90,63,1835.7,367.14,4.32833333333333,18,250.004166666667,2011-02-02 09:08:00,2011-10-10 09:14:00,0.0199996666722221,3,4,4,"344"
"14666",23.9951388888889,1,13,13,179.95,179.95,1.80384615384615,13,0,2011-11-15 12:57:00,2011-11-15 12:57:00,0,4,1,1,"411"
"14667",10.0555555555556,25,559,353,8977.77,359.1108,3.13354203935599,22.36,357.928472222222,2010-12-06 13:13:00,2011-11-29 11:30:00,0.0698463574154519,5,5,5,"555"
"14669",241.046527777778,3,161,158,1233.73,411.243333333333,2.74869565217391,53.6666666666667,90.9673611111111,2011-01-11 12:30:00,2011-04-12 11:43:00,0.0329788614658799,1,3,4,"134"
"14670",279.942361111111,2,118,107,381.53,190.765,1.65686440677966,59,0.0104166666666667,2011-03-04 13:58:00,2011-03-04 14:13:00,192,1,3,2,"132"
"14672",234.104861111111,2,61,58,765.55,382.775,2.92163934426229,30.5,101.771527777778,2011-01-07 15:48:00,2011-04-19 10:19:00,0.0196518618091995,1,3,3,"133"
"14673",2.92986111111111,5,74,39,1736.4,347.28,2.395,14.8,364.070833333333,2010-12-07 12:49:00,2011-12-06 14:31:00,0.0137335912196573,5,4,4,"544"
"14675",15.9944444444444,1,93,93,575.76,575.76,2.23311827956989,93,0,2011-11-23 12:58:00,2011-11-23 12:58:00,0,4,1,3,"413"
"14676",30.9729166666667,6,37,28,2259.4,376.566666666667,1.90567567567568,6.16666666666667,251.960416666667,2011-03-01 14:26:00,2011-11-08 13:29:00,0.0238132643189654,4,5,5,"455"
"14680",24.8270833333333,15,178,59,14088.61,939.240666666667,2.75269662921348,11.8666666666667,346.204166666667,2010-12-03 12:05:00,2011-11-14 16:59:00,0.0433270348662278,4,5,5,"455"
"14681",70.8736111111111,3,7,6,498.95,166.316666666667,7.20714285714286,2.33333333333333,140.213194444444,2011-05-12 10:45:00,2011-09-29 15:52:00,0.0213959892425721,3,3,3,"333"
"14682",187.026388888889,2,2,1,52,26,0.65,1,13.9729166666667,2011-05-22 12:51:00,2011-06-05 12:12:00,0.143134039063665,1,3,1,"131"
"14684",25.0534722222222,5,388,231,1197.3,239.46,1.74371134020619,77.6,336.950694444444,2010-12-12 12:44:00,2011-11-14 11:33:00,0.0148389663011197,4,4,4,"444"
"14687",106.035416666667,1,14,14,549.18,549.18,2.39285714285714,14,0,2011-08-25 11:59:00,2011-08-25 11:59:00,0,2,1,3,"213"
"14688",7.01666666666667,21,320,148,5522.05,262.954761904762,2.148875,15.2380952380952,366.117361111111,2010-12-01 09:37:00,2011-12-02 12:26:00,0.0573586566238437,5,5,5,"555"
"14689",208.061111111111,1,13,13,112.8,112.8,2.18076923076923,13,0,2011-05-15 11:22:00,2011-05-15 11:22:00,0,1,1,1,"111"
"14690",43.8826388888889,2,48,40,355.05,177.525,2.761875,24,107.153472222222,2011-07-11 11:58:00,2011-10-26 15:39:00,0.0186648174671583,3,3,2,"332"
"14691",30.0138888888889,5,71,50,2114.33,422.866,3.66647887323944,14.2,182.107638888889,2011-05-11 09:55:00,2011-11-09 12:30:00,0.0274562892062463,4,4,5,"445"
"14692",136.904166666667,4,64,53,562.35,140.5875,2.8875,16,185.05625,2011-01-21 13:47:00,2011-07-25 15:08:00,0.0216150494781992,2,4,3,"243"
"14693",264,1,8,8,172.9,172.9,3.475,8,0,2011-03-20 12:50:00,2011-03-20 12:50:00,0,1,1,1,"111"
"14696",3.96319444444444,7,130,117,2078.95,296.992857142857,2.45915384615385,18.5714285714286,368.920833333333,2010-12-01 15:37:00,2011-12-05 13:43:00,0.0189742605120791,5,5,5,"555"
"14697",217.882638888889,2,22,22,188.61,94.305,3.23727272727273,11,0.00694444444444444,2011-05-05 15:29:00,2011-05-05 15:39:00,288,1,3,1,"131"
"14698",1.01666666666667,5,190,148,1185.17,237.034,2.93731578947368,38,49.9805555555556,2011-10-19 12:54:00,2011-12-08 12:26:00,0.100038904018229,5,4,4,"544"
"14699",213.913888888889,1,8,8,109.13,109.13,2.21125,8,0,2011-05-09 14:54:00,2011-05-09 14:54:00,0,1,1,1,"111"
"14700",31.9236111111111,3,111,80,2174.45,724.816666666667,2.38648648648649,37,206.058333333333,2011-04-15 13:16:00,2011-11-07 14:40:00,0.0145589841064424,4,3,5,"435"
"14701",10.0083333333333,9,316,268,2495.91,277.323333333333,3.21506329113924,35.1111111111111,305.998611111111,2011-01-27 12:40:00,2011-11-29 12:38:00,0.0294118982021523,5,5,5,"555"
"14702",0.722916666666667,17,342,196,3251.79,191.281764705882,3.77663742690058,20.1176470588235,364.004166666667,2010-12-09 19:23:00,2011-12-08 19:29:00,0.0467027621020822,5,5,5,"555"
"14703",14.14375,1,22,22,318.17,318.17,2.05136363636364,22,0,2011-11-25 09:23:00,2011-11-25 09:23:00,0,4,1,2,"412"
"14704",19.0208333333333,7,359,286,1378.62,196.945714285714,2.31306406685237,51.2857142857143,160.93125,2011-06-12 13:59:00,2011-11-20 12:20:00,0.043496834828537,4,5,4,"454"
"14708",2.18680555555556,3,27,24,988.13,329.376666666667,3.08481481481481,9,365.831944444444,2010-12-06 12:23:00,2011-12-07 08:21:00,0.00820048671407257,5,3,4,"534"
"14709",14.88125,13,196,71,4921.04,378.541538461538,2.75515306122449,15.0769230769231,343.081944444444,2010-12-16 13:43:00,2011-11-24 15:41:00,0.0378918220865601,4,5,5,"455"
"14710",13.9145833333333,4,131,124,578.78,144.695,2.09770992366412,32.75,45.0444444444444,2011-10-11 13:49:00,2011-11-25 14:53:00,0.0888011840157869,4,4,3,"443"
"14711",9.91111111111111,11,338,221,2741.85,249.259090909091,4.91550295857988,30.7272727272727,252.059722222222,2011-03-22 13:32:00,2011-11-29 14:58:00,0.0436404511717351,5,5,5,"555"
"14712",28.99375,3,25,21,917.07,305.69,3.308,8.33333333333333,82.9763888888889,2011-08-19 13:33:00,2011-11-10 12:59:00,0.0361548633312689,4,3,4,"434"
"14713",8.85,11,337,146,2658.9,241.718181818182,2.47759643916914,30.6363636363636,355.894444444444,2010-12-09 18:58:00,2011-11-30 16:26:00,0.0309080407736376,5,5,5,"555"
"14714",23.9881944444444,1,9,9,79.55,79.55,3.60555555555556,9,0,2011-11-15 13:07:00,2011-11-15 13:07:00,0,4,1,1,"411"
"14715",24.0277777777778,4,70,59,863.38,215.845,3.38942857142857,17.5,306.946527777778,2011-01-12 13:27:00,2011-11-15 12:10:00,0.0130315857584677,4,4,4,"444"
"14716",42.80625,2,47,45,248.84,124.42,1.51191489361702,23.5,105.199305555556,2011-07-14 12:42:00,2011-10-27 17:29:00,0.0190115323427093,3,3,2,"332"
"14719",1.00486111111111,5,231,177,1563.14,312.628,2.35818181818182,46.2,247.934722222222,2011-04-04 14:17:00,2011-12-08 12:43:00,0.0201665985110328,5,4,4,"544"
"14720",5.03333333333333,3,37,34,663.81,221.27,5.74459459459459,12.3333333333333,120.997222222222,2011-08-05 12:06:00,2011-12-04 12:02:00,0.0247939576206984,5,3,3,"533"
"14722",146.911111111111,1,28,28,180.42,180.42,3.00357142857143,28,0,2011-07-15 14:58:00,2011-07-15 14:58:00,0,2,1,1,"211"
"14723",9.89375,6,234,192,1037.32,172.886666666667,2.39974358974359,39,361.045138888889,2010-12-03 14:18:00,2011-11-29 15:23:00,0.0166184206730076,5,5,4,"554"
"14725",24.0055555555556,1,44,44,524.88,524.88,3.60568181818182,44,0,2011-11-15 12:42:00,2011-11-15 12:42:00,0,4,1,3,"413"
"14727",273.920138888889,1,10,10,268.58,268.58,7.084,10,0,2011-03-10 14:45:00,2011-03-10 14:45:00,0,1,1,2,"112"
"14729",373.004861111111,1,69,69,307.64,307.64,2.16086956521739,69,0,2010-12-01 12:43:00,2010-12-01 12:43:00,0,1,1,2,"112"
"14730",0.924305555555556,8,436,317,1787.13,223.39125,2.61768348623853,54.5,275.076388888889,2011-03-08 12:49:00,2011-12-08 14:39:00,0.0290828305268738,5,5,4,"554"
"14731",46.8722222222222,3,44,38,373.42,124.473333333333,2.1125,14.6666666666667,165.116666666667,2011-05-11 13:06:00,2011-10-23 15:54:00,0.0181689714343394,3,3,2,"332"
"14732",7.92777777777778,8,147,105,2702.49,337.81125,3.38632653061224,18.375,330.995833333333,2011-01-04 14:40:00,2011-12-01 14:34:00,0.0241694885383754,5,5,5,"555"
"14733",15.8826388888889,12,202,102,9585.91,798.825833333333,3.93292079207921,16.8333333333333,351.172916666667,2010-12-07 11:30:00,2011-11-23 15:39:00,0.034171200085428,4,5,5,"455"
"14735",3.02847222222222,31,193,98,6050.69,195.183548387097,3.69253886010363,6.2258064516129,354.836111111111,2010-12-16 16:05:00,2011-12-06 12:09:00,0.0873642761525274,5,5,5,"555"
"14737",3.10694444444444,3,17,15,1164.55,388.183333333333,3.61411764705882,5.66666666666667,349.852083333333,2010-12-21 13:49:00,2011-12-06 10:16:00,0.00857505255197137,5,3,4,"534"
"14738",42.1625,7,54,39,1314.45,187.778571428571,3.3187037037037,7.71428571428571,273.781944444444,2011-01-27 14:10:00,2011-10-28 08:56:00,0.0255677926979602,3,5,4,"354"
"14739",3.83055555555556,7,53,42,3132.84,447.548571428571,2.27452830188679,7.57142857142857,363.080555555556,2010-12-07 14:58:00,2011-12-05 16:54:00,0.0192794681314982,5,5,5,"555"
"14740",196.772916666667,3,89,85,1448.21,482.736666666667,2.89224719101124,29.6666666666667,86.4041666666667,2011-03-01 08:35:00,2011-05-26 18:17:00,0.0347205478130877,1,3,4,"134"
"14741",11.1680555555556,6,58,34,1306.74,217.79,2.63672413793103,9.66666666666667,361.003472222222,2010-12-02 08:43:00,2011-11-28 08:48:00,0.0166203387548211,5,5,4,"554"
"14744",15.9993055555556,7,23,21,664.98,94.9971428571429,3.21260869565217,3.28571428571429,350.104166666667,2010-12-08 10:21:00,2011-11-23 12:51:00,0.0199940493900625,4,5,3,"453"
"14745",112.114583333333,5,69,46,1220.26,244.052,1.65942028985507,13.8,172.777777777778,2011-02-27 15:25:00,2011-08-19 10:05:00,0.0289389067524116,2,4,4,"244"
"14747",248.945138888889,1,18,18,328.2,328.2,5.8,18,0,2011-04-04 14:09:00,2011-04-04 14:09:00,0,1,1,2,"112"
"14748",28.7618055555556,5,88,86,1411.75,282.35,1.88090909090909,17.6,339.343055555556,2010-12-06 10:19:00,2011-11-10 18:33:00,0.014734351913624,4,4,4,"444"
"14752",43.0381944444444,1,4,4,180.84,180.84,2.7675,4,0,2011-10-27 11:55:00,2011-10-27 11:55:00,0,3,1,1,"311"
"14753",86.9166666666667,1,30,30,563.15,563.15,3.59833333333333,30,0,2011-09-13 14:50:00,2011-09-13 14:50:00,0,2,1,3,"213"
"14754",44.0340277777778,2,41,38,638.05,319.025,2.23804878048781,20.5,250.986111111111,2011-02-17 12:21:00,2011-10-26 12:01:00,0.00796856842454762,3,3,3,"333"
"14755",9.05972222222222,11,235,128,5010.28,455.48,3.99114893617021,21.3636363636364,324.890277777778,2011-01-09 14:02:00,2011-11-30 11:24:00,0.0338575843981515,5,5,5,"555"
"14756",14.7756944444444,1,38,38,738.96,738.96,3.47947368421053,38,0,2011-11-24 18:13:00,2011-11-24 18:13:00,0,4,1,3,"413"
"14757",74.9263888888889,1,19,19,420.5,420.5,3.92421052631579,19,0,2011-09-25 14:36:00,2011-09-25 14:36:00,0,2,1,2,"212"
"14758",144.186805555556,4,71,54,1484.06,371.015,6.65760563380282,17.75,114.840972222222,2011-03-25 12:10:00,2011-07-18 08:21:00,0.0348307744405005,2,4,4,"244"
"14759",4.03263888888889,3,102,92,1625.97,541.99,5.39411764705882,34,228.047222222222,2011-04-21 10:55:00,2011-12-05 12:03:00,0.0131551701036579,5,3,4,"534"
"14760",296.849305555556,1,5,5,89.2,89.2,2.87,5,0,2011-02-15 16:27:00,2011-02-15 16:27:00,0,1,1,1,"111"
"14761",58.0277777777778,2,11,11,255.9,127.95,2.27272727272727,5.5,276.004861111111,2011-01-09 12:03:00,2011-10-12 12:10:00,0.00724624918542598,3,3,2,"332"
"14762",263.1875,1,21,21,300.52,300.52,1.33428571428571,21,0,2011-03-21 08:20:00,2011-03-21 08:20:00,0,1,1,2,"112"
"14764",46.0388888888889,1,6,6,278.3,278.3,1.49166666666667,6,0,2011-10-24 11:54:00,2011-10-24 11:54:00,0,3,1,2,"312"
"14765",28.70625,3,39,38,254.11,84.7033333333333,2.97666666666667,13,147.002777777778,2011-06-16 19:49:00,2011-11-10 19:53:00,0.0204077776308082,4,3,2,"432"
"14766",7.86458333333333,6,135,111,2473.37,412.228333333333,2.65562962962963,22.5,358.022222222222,2010-12-08 15:33:00,2011-12-01 16:05:00,0.0167587362671467,5,5,5,"555"
"14768",16.9972222222222,2,5,4,192.6,96.3,3.91,2.5,109.978472222222,2011-08-04 13:25:00,2011-11-22 12:54:00,0.0181853771887175,4,3,1,"431"
"14769",2.10138888888889,8,1037,717,10037.48,1254.685,2.71940212150434,129.625,354.947222222222,2010-12-17 11:40:00,2011-12-07 10:24:00,0.0225385620710434,5,5,5,"555"
"14770",231.936805555556,2,52,49,876.42,438.21,3.44442307692308,26,90.9729166666667,2011-01-20 15:00:00,2011-04-21 14:21:00,0.0219845650033206,1,3,4,"134"
"14772",111.906944444444,1,9,9,139.26,139.26,3.50888888888889,9,0,2011-08-19 15:04:00,2011-08-19 15:04:00,0,2,1,1,"211"
"14775",57.8909722222222,3,60,57,1011.9,337.3,1.05183333333333,20,313.950694444444,2010-12-02 16:38:00,2011-10-12 15:27:00,0.00955564059289211,3,3,4,"334"
"14776",50.8861111111111,11,117,44,2538.3,230.754545454545,0.985811965811966,10.6363636363636,261.095138888889,2011-01-31 13:17:00,2011-10-19 15:34:00,0.0421302366900103,3,5,5,"355"
"14778",126.89375,2,35,34,730.86,365.43,3.14142857142857,17.5,181.152777777778,2011-02-04 11:43:00,2011-08-04 15:23:00,0.0110404048148432,2,3,3,"233"
"14779",280.005555555556,3,41,40,386.15,128.716666666667,6.82439024390244,13.6666666666667,43.0263888888889,2011-01-20 12:04:00,2011-03-04 12:42:00,0.0697246521837374,1,3,2,"132"
"14780",54.0027777777778,2,27,26,447.68,223.84,2.76666666666667,13.5,24.8965277777778,2011-09-21 15:15:00,2011-10-16 12:46:00,0.0803324872388497,3,3,2,"332"
"14782",319.068055555556,1,6,6,200.1,200.1,2.51666666666667,6,0,2011-01-24 11:12:00,2011-01-24 11:12:00,0,1,1,1,"111"
"14784",25.9722222222222,2,15,15,289.99,144.995,3.86066666666667,7.5,297.170138888889,2011-01-20 09:25:00,2011-11-13 13:30:00,0.0067301513115616,4,3,2,"432"
"14785",9.97847222222222,2,3,2,77.4,38.7,0.943333333333333,1.5,4.98680555555556,2011-11-24 13:40:00,2011-11-29 13:21:00,0.40105834841944,5,3,1,"531"
"14788",6.82222222222222,2,30,26,679.44,339.72,2.58866666666667,15,19.0513888888889,2011-11-13 15:52:00,2011-12-02 17:06:00,0.104979222862142,5,3,3,"533"
"14789",28.1604166666667,1,6,6,197.64,197.64,2.05666666666667,6,0,2011-11-11 08:59:00,2011-11-11 08:59:00,0,4,1,1,"411"
"14790",16.1402777777778,4,46,30,745.06,186.265,1.47826086956522,11.5,236.902083333333,2011-03-31 11:49:00,2011-11-23 09:28:00,0.0168846130169813,4,4,3,"443"
"14792",63.1465277777778,1,2,2,6.2,6.2,3.1,2,0,2011-10-07 09:19:00,2011-10-07 09:19:00,0,3,1,1,"311"
"14793",20.9166666666667,1,14,14,228.99,228.99,3.25785714285714,14,0,2011-11-18 14:50:00,2011-11-18 14:50:00,0,4,1,1,"411"
"14794",2.11041666666667,7,80,68,1319.91,188.558571428571,3.903,11.4285714285714,331.75,2011-01-09 16:11:00,2011-12-07 10:11:00,0.0211002260738508,5,5,4,"554"
"14795",165.990277777778,1,6,6,131.45,131.45,7.33333333333333,6,0,2011-06-26 13:04:00,2011-06-26 13:04:00,0,2,1,1,"211"
"14796",0.888194444444444,17,1114,402,7866.83,462.754705882353,1.97093357271095,65.5294117647059,365.202083333333,2010-12-08 10:40:00,2011-12-08 15:31:00,0.0465495701580746,5,5,5,"555"
"14798",52.0777777777778,3,12,11,173.74,57.9133333333333,1.46,4,257.813888888889,2011-02-02 15:26:00,2011-10-18 10:58:00,0.0116363009492205,3,3,1,"331"
"14799",50.8569444444444,1,13,13,157.7,157.7,4.88923076923077,13,0,2011-10-19 16:16:00,2011-10-19 16:16:00,0,3,1,1,"311"
"14800",47.0027777777778,12,377,245,4287.63,357.3025,2.2120424403183,31.4166666666667,322.066666666667,2010-12-05 11:10:00,2011-10-23 12:46:00,0.037259366590768,3,5,5,"355"
"14801",60.8930555555556,1,56,56,188.09,188.09,2.50517857142857,56,0,2011-10-09 15:24:00,2011-10-09 15:24:00,0,3,1,1,"311"
"14803",161.952777777778,3,41,35,549.75,183.25,2.86975609756098,13.6666666666667,130.025694444444,2011-02-20 13:21:00,2011-06-30 13:58:00,0.0230723628342689,2,3,3,"233"
"14804",8.0625,1,12,12,353.27,353.27,4.24083333333333,12,0,2011-12-01 11:20:00,2011-12-01 11:20:00,0,5,1,2,"512"
"14805",14.8541666666667,4,46,30,546.4,136.6,5.755,11.5,298.234027777778,2011-01-30 10:43:00,2011-11-24 16:20:00,0.013412285746885,4,4,3,"443"
"14806",74.8875,1,11,11,193.39,193.39,1.84454545454545,11,0,2011-09-25 15:32:00,2011-09-25 15:32:00,0,2,1,1,"211"
"14808",39.0201388888889,8,221,175,2577.72,322.215,3.59009049773756,27.625,132.977777777778,2011-06-20 12:53:00,2011-10-31 12:21:00,0.0601604278074866,3,5,5,"355"
"14810",40.0631944444444,11,251,106,2042.73,185.702727272727,2.32175298804781,22.8181818181818,328.965972222222,2010-12-05 12:08:00,2011-10-30 11:19:00,0.033438108889175,3,5,5,"355"
"14813",369.036805555556,2,26,25,112.68,56.34,2.67461538461538,13,0.00208333333333333,2010-12-05 11:54:00,2010-12-05 11:57:00,960,1,3,1,"131"
"14815",36.0513888888889,2,53,53,778.5,389.25,1.65490566037736,26.5,31,2011-10-03 11:36:00,2011-11-03 11:36:00,0.0645161290322581,3,3,3,"333"
"14816",196.981944444444,1,4,4,271.85,271.85,66.475,4,0,2011-05-26 13:16:00,2011-05-26 13:16:00,0,1,1,2,"112"
"14817",199.96875,2,61,51,1010.34,505.17,2.00786885245902,30.5,76.9888888888889,2011-03-07 13:51:00,2011-05-23 13:35:00,0.0259777745706451,1,3,4,"134"
"14818",73.0756944444445,3,48,41,657.8,219.266666666667,3.75145833333333,16,179.939583333333,2011-03-31 12:28:00,2011-09-27 11:01:00,0.0166722626807609,2,3,3,"233"
"14819",63.9645833333333,2,13,13,272.07,136.035,4.13,6.5,127.99375,2011-05-31 13:50:00,2011-10-06 13:41:00,0.0156257629767078,3,3,2,"332"
"14820",20.88125,4,29,24,507.29,126.8225,3.22275862068966,7.25,152.03125,2011-06-19 14:56:00,2011-11-18 15:41:00,0.0263103802672148,4,4,3,"443"
"14821",366.171527777778,1,2,2,48.8,48.8,2.525,2,0,2010-12-08 08:43:00,2010-12-08 08:43:00,0,1,1,1,"111"
"14823",179.984722222222,3,70,56,321.43,107.143333333333,4.23471428571429,23.3333333333333,14.0166666666667,2011-05-29 12:48:00,2011-06-12 13:12:00,0.214030915576694,1,3,2,"132"
"14824",9.9375,4,29,19,1127.71,281.9275,2.39448275862069,7.25,81.0055555555556,2011-09-09 14:12:00,2011-11-29 14:20:00,0.0493793292641108,5,4,4,"544"
"14825",3.05,12,117,82,2202.61,183.550833333333,2.78897435897436,9.75,364.963888888889,2010-12-06 12:30:00,2011-12-06 11:38:00,0.03287996529337,5,5,5,"555"
"14828",196.106944444444,3,9,9,1102.72,367.573333333333,4.83777777777778,3,140.018055555556,2011-01-07 09:50:00,2011-05-27 10:16:00,0.0214258081795007,1,3,4,"134"
"14829",28.8569444444444,4,42,39,697.55,174.3875,2.1797619047619,10.5,343.002777777778,2010-12-02 16:12:00,2011-11-10 16:16:00,0.0116617131380536,4,4,3,"443"
"14830",52.93125,1,38,38,188.03,188.03,1.74973684210526,38,0,2011-10-17 14:29:00,2011-10-17 14:29:00,0,3,1,1,"311"
"14834",17.0972222222222,6,67,43,1720.3,286.716666666667,3.62805970149254,11.1666666666667,222.8125,2011-04-13 15:00:00,2011-11-22 10:30:00,0.0269284712482468,4,5,4,"454"
"14836",9.83680555555556,3,6,5,102.45,34.15,2.79166666666667,2,20.1381944444444,2011-11-09 13:26:00,2011-11-29 16:45:00,0.148970654160488,5,3,1,"531"
"14837",89.0777777777778,4,107,95,1640.86,410.215,1.77271028037383,26.75,111.922916666667,2011-05-22 12:49:00,2011-09-11 10:58:00,0.0357388827876329,2,4,4,"244"
"14840",267.034722222222,1,4,4,62.85,62.85,3.05,4,0,2011-03-17 12:00:00,2011-03-17 12:00:00,0,1,1,1,"111"
"14841",52.9076388888889,6,138,103,3295.76,549.293333333333,3.1945652173913,23,305.190972222222,2010-12-16 10:28:00,2011-10-17 15:03:00,0.0196598213777803,3,5,5,"355"
"14842",43.0090277777778,4,145,128,2824.69,706.1725,5.32627586206897,36.25,264.878472222222,2011-02-04 15:32:00,2011-10-27 12:37:00,0.0151012649931179,3,4,5,"345"
"14844",63.0895833333333,4,126,86,2294.81,573.7025,3.16547619047619,31.5,177.896527777778,2011-04-12 13:10:00,2011-10-07 10:41:00,0.0224849807355243,3,4,5,"345"
"14847",148.081944444444,1,13,13,309.4,309.4,3.75307692307692,13,0,2011-07-14 10:52:00,2011-07-14 10:52:00,0,2,1,2,"212"
"14849",21.0777777777778,25,387,158,7851.34,314.0536,2.44519379844961,15.48,351.941666666667,2010-12-01 12:22:00,2011-11-18 10:58:00,0.0710344990883906,4,5,5,"455"
"14850",311.061805555556,1,21,21,325.75,325.75,1.49047619047619,21,0,2011-02-01 11:21:00,2011-02-01 11:21:00,0,1,1,2,"112"
"14851",22.9375,2,28,28,511.35,255.675,2.31714285714286,14,232.972916666667,2011-03-28 14:59:00,2011-11-16 14:20:00,0.00858468884974112,4,3,3,"433"
"14852",57.9791666666667,6,143,96,2836.69,472.781666666667,3.05664335664336,23.8333333333333,193.998611111111,2011-04-01 13:22:00,2011-10-12 13:20:00,0.0309280564723402,3,5,5,"355"
"14853",23.8291666666667,2,9,8,475.8,237.9,5.67777777777778,4.5,187.06875,2011-05-12 15:17:00,2011-11-15 16:56:00,0.0106912565567472,4,3,3,"433"
"14854",77.8263888888889,7,126,110,2740.03,391.432857142857,2.96253968253968,18,196.193055555556,2011-03-10 12:22:00,2011-09-22 17:00:00,0.0356791425679072,2,5,5,"255"
"14855",118.95,2,20,13,645.65,322.825,4.67,10,15.0805555555556,2011-07-28 12:06:00,2011-08-12 14:02:00,0.132621108859827,2,3,3,"233"
"14856",35.9145833333333,3,65,65,1290.53,430.176666666667,3.07415384615385,21.6666666666667,20.2208333333333,2011-10-14 09:35:00,2011-11-03 14:53:00,0.148361838038327,3,3,4,"334"
"14857",59.14375,2,60,58,1173.12,586.56,4.38416666666667,30,88.7638888888889,2011-07-14 15:03:00,2011-10-11 09:23:00,0.0225316851822876,3,3,4,"334"
"14859",12.0638888888889,4,58,47,1353.74,338.435,3.12655172413793,14.5,191.858333333333,2011-05-19 14:42:00,2011-11-27 11:18:00,0.0208487165008904,5,4,4,"544"
"14860",18.9395833333333,1,11,11,170.32,170.32,0.902727272727273,11,0,2011-11-20 14:17:00,2011-11-20 14:17:00,0,4,1,1,"411"
"14861",51.9972222222222,1,6,6,125.79,125.79,2.735,6,0,2011-10-18 12:54:00,2011-10-18 12:54:00,0,3,1,1,"311"
"14862",25.1173611111111,2,47,46,837.2,418.6,2.19957446808511,23.5,122.945138888889,2011-07-14 11:20:00,2011-11-14 10:01:00,0.016267418281641,4,3,3,"433"
"14863",28.9069444444444,1,11,11,266.76,266.76,2.02090909090909,11,0,2011-11-10 15:04:00,2011-11-10 15:04:00,0,4,1,2,"412"
"14865",6.85069444444444,2,4,4,52.2,26.1,0.6525,2,364.918055555556,2010-12-02 18:23:00,2011-12-02 16:25:00,0.00548068249721208,5,3,1,"531"
"14866",10.0451388888889,10,79,29,9371.48,937.148,3.35607594936709,7.9,130.896527777778,2011-07-21 14:14:00,2011-11-29 11:45:00,0.076396220509202,5,5,5,"555"
"14867",185.049305555556,3,36,31,710.28,236.76,3.775,12,150.795138888889,2011-01-07 16:34:00,2011-06-07 11:39:00,0.0198945405144028,1,3,3,"133"
"14868",2.91736111111111,8,144,96,2953.59,369.19875,2.88125,18,230.050694444444,2011-04-20 13:36:00,2011-12-06 14:49:00,0.0347749439284216,5,5,5,"555"
"14869",8.00972222222222,2,69,66,717.7,358.85,3.00536231884058,34.5,94.8520833333333,2011-08-28 16:09:00,2011-12-01 12:36:00,0.0210854620132223,5,3,3,"533"
"14870",261.082638888889,1,13,13,327.25,327.25,3.04615384615385,13,0,2011-03-23 10:51:00,2011-03-23 10:51:00,0,1,1,2,"112"
"14871",2.96388888888889,4,92,68,497.98,124.495,3.17032608695652,23,357.058333333333,2010-12-14 12:18:00,2011-12-06 13:42:00,0.0112026512941396,5,4,3,"543"
"14873",209.956944444444,1,28,28,519.68,519.68,4.99428571428571,28,0,2011-05-13 13:52:00,2011-05-13 13:52:00,0,1,1,3,"113"
"14875",107.020833333333,2,47,46,1465.32,732.66,4.41893617021277,23.5,155.01875,2011-03-22 11:53:00,2011-08-24 12:20:00,0.0129016651211547,2,3,4,"234"
"14878",12.0659722222222,9,120,62,1469.45,163.272222222222,2.62933333333333,13.3333333333333,345.961111111111,2010-12-16 12:11:00,2011-11-27 11:15:00,0.0260144846080966,5,5,4,"554"
"14880",76.9638888888889,3,46,45,690.59,230.196666666667,3.77695652173913,15.3333333333333,211.052083333333,2011-02-24 12:27:00,2011-09-23 13:42:00,0.0142145007650165,2,3,3,"233"
"14881",19.0722222222222,1,17,17,255.4,255.4,1.37294117647059,17,0,2011-11-20 11:06:00,2011-11-20 11:06:00,0,4,1,2,"412"
"14882",26.0020833333333,2,11,6,589.7,294.85,3.95,5.5,7.10555555555556,2011-11-06 10:15:00,2011-11-13 12:47:00,0.281469898358092,4,3,3,"433"
"14883",18.1020833333333,6,53,39,761.59,126.931666666667,1.22094339622642,8.83333333333333,193.023611111111,2011-05-12 09:49:00,2011-11-21 10:23:00,0.0310842801326838,4,5,3,"453"
"14885",131.03125,1,13,13,664.52,664.52,1.39923076923077,13,0,2011-07-31 12:05:00,2011-07-31 12:05:00,0,2,1,3,"213"
"14886",252.1625,1,18,18,364.8,364.8,3.12777777777778,18,0,2011-04-01 08:56:00,2011-04-01 08:56:00,0,1,1,2,"112"
"14888",206.911111111111,1,20,20,369.2,369.2,2.21,20,0,2011-05-16 14:58:00,2011-05-16 14:58:00,0,1,1,2,"112"
"14889",335.896527777778,1,10,10,135.9,135.9,2.26,10,0,2011-01-07 15:19:00,2011-01-07 15:19:00,0,1,1,1,"111"
"14890",253.036805555556,1,7,7,125.65,125.65,2.90714285714286,7,0,2011-03-31 11:57:00,2011-03-31 11:57:00,0,1,1,1,"111"
"14891",147.779166666667,2,33,30,554.38,277.19,1.65242424242424,16.5,39.2986111111111,2011-06-05 10:58:00,2011-07-14 18:08:00,0.0508923838133946,2,3,3,"233"
"14893",9.01319444444444,2,73,72,1237.85,618.925,3.13452054794521,36.5,2.07083333333333,2011-11-28 10:49:00,2011-11-30 12:31:00,0.96579476861167,5,3,4,"534"
